count,date,nextcladePangoLineage,nextstrainClade
1,2024-07-26,KP.1,24B
1,2024-08-11,KP.1.1,24B
1,2025-01-14,LP.8.1.3,25A
1,2024-08-14,LP.4,24B
1,2024-07-29,MV.1,24I
1,2024-08-25,KP.2.2.1,24B
1,2024-08-22,KP.3.1.5,24C
1,2024-11-10,PC.1,24H
1,2024-11-10,XEH,recombinant
1,2025-01-04,LP.8.1.1,25A
1,2024-11-12,MC.17,24E
2,2024-09-02,KP.2.15.1,24B
4,2025-03-24,LF.7.7.2,24H
5,2024-08-28,KP.3.3.3,24C
2,2024-09-08,KP.2.15.1,24B
1,2024-07-18,JN.1.50.1,24A
2,2024-12-29,XEC.2.2,24F
1,2024-07-21,KP.3.2.8,24C
2,2024-10-12,LB.1.7,24A
1,2024-09-02,MU.2,24B
1,2025-01-02,MC.1.5,24E
2,2024-08-30,MU.1,24B
2,2024-07-14,LB.1.3.1,24A
2,2024-08-31,ND.1,24A
2,2024-08-29,KP.2.3.4,24G
1,2025-03-06,KP.3,24C
3,2024-01-12,JN.2,23I
2,2024-08-18,KP.3.1.4,24C
4,2024-08-04,KP.3.3.1,24C
1,2025-01-03,XEN,recombinant
3,2024-09-03,MU.1,24B
3,2024-09-07,KP.3.2,24C
2,2024-08-17,KP.4.1,24B
1,2024-08-17,MC.20,24E
15,2024-01-09,JN.1.42,24A
1,2024-08-12,MC.10,24E
5,2024-03-27,JN.1.16,24A
5,2024-08-27,LB.1.4.1,24A
1,2024-08-05,MC.10,24E
1,2024-01-30,XDR,recombinant
7,2024-08-27,LB.1.2.2,24A
1,2024-08-28,KP.4.2.5,24B
2,2025-02-09,LP.8.1.2,25A
4,2024-08-27,KP.3.3.2,24C
2,2024-07-03,MC.9,24E
2,2024-08-05,LB.1.7.2,24A
1,2024-08-09,LD.1,24A
5,2024-01-08,XDP,recombinant
7,2024-08-24,MC.24,24E
1,2024-07-03,KP.3.3.2,24C
2,2024-08-05,KP.2.14.1,24B
2,2024-09-02,XDY,recombinant
1,2024-02-18,JN.1.28,24A
1,2024-06-17,KP.3.3.2,24C
2,2024-07-19,LF.1.1.1,24A
1,2024-07-23,LS.1,24A
1,2025-03-18,MC.10.1.1,24E
1,2024-05-30,KR.1.4,24A
1,2024-07-17,KP.2.2.1,24B
1,2024-07-22,KP.2.7,24B
158,2024-08-21,KP.3.1.1,24E
1,2024-05-15,LE.1.2,24A
2,2024-12-03,MC.10.1.3,24E
1,2024-07-21,LB.1.2.1,24A
2,2024-08-27,LU.2.1.1,24A
7,2024-02-14,XDP,recombinant
1,2024-08-20,MH.1,24A
1,2024-08-20,KP.5,24B
1,2024-08-15,LB.1.2.2,24A
1,2025-02-13,MC.13.2.1,24E
3,2024-02-16,JN.1.20,24A
1,2024-08-23,MC.1.1,24E
2,2024-01-05,B.1.1.529,21L
4,2024-08-06,MC.26,24E
1,2024-01-28,BA.2.86.1,23I
1,2024-08-21,KP.2.3.6,24G
1,2024-08-30,LF.7.1,24H
1,2024-04-27,KP.3.1,24C
3,2024-07-26,LB.1.2.2,24A
6,2025-02-17,MC.28.1.1,24E
5,2024-08-31,LB.1.3,24A
1,2024-09-17,JN.1.16.1,24A
3,2024-02-05,XDP.1,recombinant
8,2024-08-15,MC.24,24E
22,2024-01-30,JN.1.7,24A
1,2024-08-13,LB.1.8,24A
2,2024-09-08,KP.3.5,24C
1,2024-09-12,JN.1.48.1,24A
2,2024-09-23,MC.25,24E
7,2024-09-03,LY.1,24A
1,2024-07-15,MZ.2,24A
4,2024-09-09,KP.3.2,24C
2,2024-09-14,MC.10.1,24E
12,2024-06-20,KP.3.3.3,24C
1,2024-08-31,KP.3.3.2,24C
3,2024-03-15,JN.1.42,24A
66,2024-12-30,KP.3.1.1,24E
8,2024-08-21,KP.1.1.1,24B
1,2024-12-13,XEC.3,24F
8,2024-09-11,MC.28,24E
2,2024-09-10,KP.3.2,24C
13,2024-09-13,LB.1.7,24A
2,2024-12-19,XEK.1.1,recombinant
2,2024-06-27,NU.1,24A
5,2024-07-18,KP.3.1.4,24C
3,2024-09-09,KP.3.3.1,24C
3,2024-09-09,MC.28,24E
1,2024-11-02,KP.3.1.9,24C
1,2024-08-01,KR.1.4,24A
2,2024-12-17,MC.28,24E
1,2024-04-18,KU.2.1,24A
8,2024-07-09,KP.3,24C
1,2024-08-24,MC.29,24E
2,2024-07-23,KP.3.1.6,24C
1,2024-10-29,MC.27,24E
1,2024-08-27,NL.4.1,24A
1,2024-11-20,KP.3.6,24C
1,2024-12-06,KP.3.1.9,24C
2,2024-09-03,KP.2.3.15,24G
1,2024-09-05,KP.2.3.12,24G
1,2025-02-26,NY.1,25A
3,2024-06-25,LB.1.8,24A
10,2024-08-20,LB.1.3,24A
3,2024-08-21,MC.2,24E
1,2024-08-20,KP.2.28,24B
1,2024-02-03,JN.1.38.1,24A
2,2024-03-16,JN.1.34,24A
1,2024-08-21,MC.30,24E
2,2024-06-19,MC.13,24E
1,2024-03-29,JN.1.64.1,24A
1,2024-08-28,MC.21,24E
2,2024-08-18,MC.13.1,24E
1,2024-06-24,LF.5,24A
3,2024-08-20,KP.3.1.6,24C
1,2024-09-09,KP.3.2.2,24C
1,2024-01-30,JN.1.47.1,24A
1,2024-04-01,MJ.2.1,24A
1,2024-07-01,JN.1.4.9,24A
1,2024-07-17,XDV.1.8,24D
1,2024-09-03,KP.2.2.1,24B
13,2024-09-10,KP.3,24C
3,2024-09-03,KP.2.3.6,24G
2,2024-08-22,LB.1.4,24A
7,2024-08-19,KP.3.3.2,24C
3,2024-01-01,GK.1.1,23G
1,2024-09-29,KP.3.1.7,24C
2,2024-06-05,JN.1.4.9,24A
3,2025-03-05,LP.8.1.4,25A
1,2024-06-10,JN.1.4.8,24A
4,2024-03-21,JN.1.4.6,24A
2,2024-05-25,KP.3.1.6,24C
1,2024-02-18,HV.1,23F
1,2024-08-31,MU.2.1,24B
2,2024-09-09,MC.25,24E
3,2024-12-17,LP.8.1.4,25A
1,2024-05-29,JN.1.32,24A
8,2024-08-29,KP.3.2.3,24C
3,2024-03-11,JN.1.42,24A
2,2024-08-26,MC.27,24E
3,2024-09-04,LB.1.4.3,24A
1,2024-09-07,KP.2.3.15,24G
6,2024-09-06,LB.1.3.2,24A
2,2025-03-13,NY.8,25A
1,2024-08-16,MW.1,24G
1,2024-02-02,JN.2.5,23I
1,2024-08-24,LB.1.10,24A
6,2024-08-30,MC.1,24E
1,2024-08-19,LP.1.2,24B
3,2024-04-11,JN.1.32,24A
1,2024-08-17,NH.4,24B
3,2024-10-08,MC.8.1,24E
1,2024-04-30,XDV.1.8,24D
1,2025-02-24,LP.9,24B
1,2024-08-07,XEL,recombinant
9,2024-03-27,JN.1.32,24A
3,2024-10-09,MC.6,24E
3,2024-06-03,LB.1.4,24A
2,2024-07-22,MA.1,24A
1,2024-09-06,MC.25,24E
3,2024-09-08,MC.40,24E
3,2024-09-01,KP.3.3.1,24C
2,2024-09-03,MC.4,24E
1,2024-08-11,XEL,recombinant
1,2024-09-28,LB.1.2,24A
8,2024-10-10,MC.16,24E
2,2024-09-01,MC.28,24E
1,2024-01-13,JN.1.54,24A
1,2024-08-17,KS.1.1.1,24A
1,2024-03-03,JN.1.7.3,24A
1,2024-08-30,KP.3.7,24C
11,2024-10-31,MC.24,24E
2,2024-04-18,KP.3,24C
1,2024-06-23,KP.3.1.3,24C
2,2024-06-18,KP.2.3.6,24G
1,2024-08-27,KP.2.27,24B
2,2024-08-12,KP.2.8,24B
1,2024-08-26,KP.2.3.7,24G
3,2024-01-01,JC.5.1,22F
1,2025-01-04,XEC.24,24F
1,2024-07-24,KP.3.1.8,24C
1,2024-08-28,KP.2.3.13,24G
1,2024-08-26,MM.2,24C
2,2024-03-07,JN.1.1.3,24A
1,2024-08-28,LP.6,24B
1,2024-03-07,KU.2,24A
1,2024-08-27,KP.2.3.1,24G
1,2024-04-10,LB.1.3.2,24A
1,2024-06-14,JN.1.50.1,24A
2,2025-01-14,LP.8.1.9,25A
1,2024-08-22,KP.3.2.7,24C
3,2024-04-02,XDK.1,recombinant
1,2024-12-30,KP.3.2.3,24C
4,2024-08-25,KP.2,24B
2,2025-01-21,MC.9,24E
4,2025-02-27,KP.3.1.1,24E
1,2024-08-23,KP.3.1.3,24C
1,2024-08-23,NN.1.1,24G
1,2024-05-30,HV.1,23F
1,2024-08-27,KP.2.3.7,24G
1,2024-08-25,KP.3.2.7,24C
1,2024-08-31,KP.2.3.6,24G
8,2024-05-14,KP.3.3,24C
3,2024-07-08,JN.1.7,24A
3,2024-09-01,LB.1.3.2,24A
2,2025-03-11,NL.5.2,24A
1,2025-01-15,XEN,recombinant
2,2024-09-01,JN.1.16.1,24A
2,2024-08-29,KS.1,24A
1,2024-08-29,JN.1.7.4,24A
1,2025-01-19,NY.8,25A
2,2024-01-03,JN.1.11,24A
6,2024-08-29,JN.1.16.1,24A
1,2024-08-31,NL.4.1,24A
1,2025-03-19,NW.1,25A
3,2024-05-02,KP.3.1.6,24C
1,2025-01-08,MG.3,24B
1,2024-08-19,MM.2,24C
5,2024-08-20,MC.2,24E
22,2024-02-27,JN.1.7.5,24A
1,2024-01-24,JD.1.1.5,23A
3,2024-10-10,LB.1.2.2,24A
2,2024-08-13,XEL,recombinant
1,2024-08-20,MG.4,24B
9,2024-05-03,JN.1.7,24A
3,2024-09-07,MA.1.2,24A
6,2024-03-09,JN.1.42,24A
1,2024-03-03,GE.1.2.2,23E
1,2024-11-27,XEK.1,recombinant
1,2024-08-17,MC.11,24E
3,2024-08-17,LP.1.2,24B
1,2024-09-10,NL.4,24A
3,2024-09-19,XEC.2.1,24F
2,2024-02-22,JN.1.34,24A
5,2024-02-28,JN.1.38,24A
1,2024-08-21,MC.17,24E
2,2024-08-21,LF.3.1,24A
15,2024-05-27,KP.2.3,24G
1,2024-08-15,KP.2.3.15,24G
1,2024-08-22,MB.1.1.1,24A
4,2024-08-23,MC.35,24E
31,2024-02-08,JN.1.8.1,24A
1,2024-05-07,JN.1.18.4,24A
1,2024-08-27,MU.1,24B
5,2024-08-25,MC.11,24E
2,2024-01-12,KC.1,23D
1,2024-04-22,KU.2.1,24A
1,2024-06-20,LP.11,24B
14,2024-11-20,MC.1,24E
1,2024-01-29,JN.1.15,24A
1,2024-08-25,KP.4.1.3,24B
1,2024-08-30,LB.1.3.3,24A
5,2024-05-09,JN.1.67.1,24A
5,2025-01-08,MC.10.1.1,24E
4,2024-07-23,MC.6,24E
2,2024-08-06,LF.3.1.2,24A
1,2024-11-09,NL.2,24A
1,2025-02-27,LF.7.1,24H
1,2024-06-22,MC.13,24E
1,2025-02-22,LB.1.3.1,24A
12,2024-01-16,XDP,recombinant
37,2024-02-02,JN.1.8.1,24A
2,2024-09-16,LF.3.1.1,24A
1,2024-08-08,LB.1.2.3,24A
2,2024-11-26,XEF,recombinant
44,2024-11-26,KP.3.1.1,24E
1,2024-08-30,MC.22,24E
3,2024-05-30,KR.1,24A
1,2024-05-07,LE.1.2,24A
2,2024-09-04,KP.3.2.1,24C
1,2024-09-24,MR.1,24C
3,2024-08-23,KP.3.3.2,24C
1,2024-08-27,KP.3.1.10,24C
3,2024-07-02,MK.1,24C
1,2024-09-04,LD.1,24A
1,2024-10-16,KP.3.3.4,24C
1,2024-01-26,JN.1.41,24A
1,2025-02-05,XEC.21,24F
1,2024-12-23,NL.3,24A
2,2024-09-13,KS.1.1,24A
1,2024-01-20,JN.1.17,24A
1,2024-02-01,JN.1.59.1,24A
1,2024-02-09,JN.1.16.1,24A
1,2024-02-19,HK.3,23H
2,2024-09-12,LF.7.1,24H
1,2024-06-29,LB.1.7.1,24A
11,2024-09-10,XEC,24F
9,2024-04-01,JN.1.32,24A
12,2024-01-31,JN.1.6,24A
6,2024-09-09,LB.1.4,24A
3,2024-08-22,LB.1.2.2,24A
4,2024-09-11,MV.1,24I
6,2024-07-27,KP.3.1.4,24C
2,2024-09-12,LW.1,24C
1,2024-08-13,KP.2.16,24B
1,2024-09-18,MG.1,24B
29,2024-01-04,JN.1.2,24A
1,2024-09-09,XDV.1.1,24D
13,2024-09-11,LB.1,24A
1,2024-05-30,KP.2.5,24B
20,2024-06-19,KP.3.3,24C
8,2024-10-10,NL.2,24A
5,2024-09-12,KP.3.1.6,24C
1,2025-02-07,NL.4,24A
2,2024-09-27,MC.13.1,24E
1,2024-07-15,KU.2.1,24A
1,2025-02-05,LF.7.1.3,24H
3,2024-09-09,MC.8.1,24E
1,2024-07-12,LB.1.4.1,24A
1,2024-09-08,XDV.1.1,24D
3,2024-09-11,MC.3,24E
1,2024-09-09,LP.1.2.1,24B
2,2024-09-10,LF.9.1,24A
3,2024-04-21,JN.1.4.3,24A
2,2024-07-23,ML.2,24C
3,2024-03-08,JN.1.18,24A
3,2024-12-08,MC.16,24E
5,2024-09-08,LB.1.3.2,24A
2,2024-09-12,MB.1.1.1,24A
39,2024-07-16,KP.3.3,24C
3,2024-02-22,JN.1.4.6,24A
1,2024-10-17,MC.28,24E
1,2024-09-12,MH.1,24A
1,2024-08-28,KP.2.6,24B
9,2024-04-03,JN.1.7.5,24A
2,2024-07-15,MM.1,24C
3,2025-01-14,XEC.2.1,24F
9,2024-09-11,MC.1,24E
42,2024-08-20,LB.1.7,24A
1,2024-09-15,LZ.2.1,24A
1,2024-09-09,LB.1.7.1,24A
4,2024-04-18,KP.1.1.1,24B
1,2024-08-27,MC.33,24E
7,2024-09-25,MC.26,24E
2,2024-08-29,LB.1.3.1,24A
6,2024-09-09,KP.2.15,24B
1,2024-09-15,KP.3.7,24C
1,2024-12-13,LF.7.2,24H
1,2024-09-12,MC.30.1.1,24E
1,2024-01-26,LK.2,24A
1,2024-08-07,LB.1.7.2,24A
6,2024-06-02,JN.1.7,24A
1,2024-02-07,JN.1.37,24A
1,2024-08-12,JN.1.7.8,24A
2,2024-05-30,JN.1.18,24A
1,2024-08-31,KS.1.1.2,24A
1,2024-09-11,MG.2,24B
3,2024-07-31,LW.1,24C
2,2025-03-13,XEC.11.1,24F
1,2024-05-01,LB.1.2.1,24A
1,2024-05-05,KP.3.3,24C
1,2024-09-06,LD.2,24A
7,2025-01-14,XEC.9,24F
1,2024-08-19,LZ.1.1,24A
2,2024-12-18,NL.9,24A
2,2024-09-11,LP.6,24B
2,2024-05-02,KP.3,24C
2,2024-09-04,KP.2,24B
1,2024-05-06,LP.1,24B
4,2024-09-04,LY.1,24A
1,2024-09-01,KR.1,24A
1,2024-09-04,LZ.2.1,24A
4,2025-02-07,LP.8.1.4,25A
3,2024-09-06,MU.1,24B
4,2024-05-07,JN.1.13.1,24A
1,2025-01-14,PA.1,24E
2,2024-05-26,KW.1.1,24A
1,2024-07-23,NL.4,24A
1,2024-07-23,LU.2.1.1,24A
3,2024-08-21,MC.26,24E
3,2024-01-13,JN.1.38,24A
6,2024-08-25,MC.13,24E
1,2024-08-26,KP.2.3.11,24G
2,2024-08-27,MA.1.2,24A
1,2024-08-29,KP.2.2.1,24B
1,2024-08-25,ND.1.1.1,24A
8,2024-08-29,MU.1,24B
7,2024-09-04,KP.3.5,24C
1,2025-02-15,MC.1.7,24E
8,2024-04-20,JN.1.7,24A
1,2025-02-27,NW.1,25A
5,2024-05-25,KP.3.1,24C
2,2024-12-13,MC.11,24E
2,2024-09-09,LF.8.1.1,24A
1,2024-04-14,JN.1.18.8,24A
1,2024-08-09,LF.1.1.1,24A
2,2025-01-09,MV.1,24I
3,2025-01-01,LP.8.1.4,25A
1,2024-09-06,LP.1.1,24B
1,2024-07-15,KP.4.2,24B
1,2024-02-27,JR.1.1,23F
2,2024-11-13,KP.1.1.3,24B
4,2024-05-02,KU.2,24A
2,2024-05-05,JN.1.34,24A
1,2024-07-22,KP.3.7,24C
5,2024-09-03,KP.1.1.1,24B
15,2024-09-23,LB.1.7,24A
1,2024-08-27,KP.4.1.3,24B
1,2024-10-10,LP.8.1,25A
7,2024-02-01,JN.1.8,24A
1,2024-01-08,XBB.1.42.1,22F
1,2024-07-29,KP.2.20.1,24B
1,2024-08-23,KP.2.6.1,24B
1,2024-11-01,KP.3,24C
3,2024-08-23,MW.1,24G
3,2024-08-24,MC.35,24E
2,2024-08-24,MC.27,24E
2,2024-11-05,LF.7.1,24H
2,2024-08-26,LB.1.1,24A
3,2024-02-29,JN.1.32,24A
2,2024-12-02,MC.1.3,24E
1,2024-08-31,LB.1.7.2,24A
1,2024-08-23,KP.1.1.6,24B
8,2024-06-01,KP.3.5,24C
1,2024-08-19,NH.4,24B
2,2024-03-01,JC.5.1,22F
1,2025-01-03,LP.1.2,24B
2,2024-08-28,MC.30,24E
17,2024-08-23,MC.34,24E
1,2024-04-16,LF.1.1.1,24A
2,2024-08-28,KP.2.3.6,24G
8,2024-12-03,MC.1,24E
4,2024-02-21,JN.1.5,24A
1,2024-08-31,MC.10.1.1,24E
3,2024-01-27,JN.1.43.1,24A
1,2024-12-07,KP.3.1.9,24C
1,2024-08-31,LB.1.2.2,24A
5,2024-07-03,LB.1.3.5,24A
1,2024-06-14,MC.16,24E
1,2024-06-14,KP.2.7,24B
6,2024-07-17,KP.3.5,24C
1,2024-09-02,KP.2.6.1,24B
1,2024-04-22,KP.4.1.2,24B
1,2024-01-06,HV.1.2,23F
1,2024-09-28,XEC.2,24F
1,2024-09-04,MC.22,24E
3,2024-12-16,XEC.18,24F
3,2024-06-22,KS.1.1.2,24A
5,2024-08-19,MK.1,24C
1,2024-09-04,MC.10.1.1,24E
1,2024-09-06,MC.8.1,24E
1,2024-02-16,JN.1.59,24A
1,2024-09-05,XEC.2.1,24F
1,2025-01-03,NL.4.1,24A
1,2024-10-15,NL.2,24A
5,2024-09-06,KS.1.1.2,24A
1,2024-02-21,JN.1.10,24A
3,2024-09-05,KP.3.2,24C
1,2024-07-23,ML.1,24C
1,2024-09-07,KP.3.1.2,24C
3,2024-10-25,MC.9,24E
1,2024-02-10,JN.1.40,24A
1,2024-09-13,XED,recombinant
1,2024-07-23,JN.1.18.2,24A
4,2024-07-16,LD.1,24A
1,2025-02-14,LF.7.3.5,24H
5,2025-02-13,XEC.2,24F
1,2024-01-24,JN.1.4.7,24A
1,2024-09-09,KP.3.4,24C
2,2024-07-15,LB.1.4.1,24A
9,2024-09-14,MC.11,24E
72,2024-12-13,XEC,24F
3,2024-09-10,MG.2,24B
1,2024-08-29,NV.1,24C
4,2024-08-26,MU.1,24B
2,2024-09-02,MU.1,24B
6,2024-09-16,LY.1,24A
2,2025-02-08,XDY.3,recombinant
3,2024-01-19,JN.1.4.7,24A
4,2024-08-05,LB.1.5,24A
1,2024-08-06,JN.1.7.4,24A
2,2024-07-19,KP.2.3.4,24G
2,2024-05-11,KP.4.2,24B
2,2024-08-06,LP.7,24B
1,2024-04-12,LA.1,24A
1,2024-08-01,MS.1,24A
1,2024-11-18,XEC.4.1,24F
2,2024-08-29,XDV.1.11,24D
2,2024-09-04,LP.7,24B
1,2025-02-20,MC.10.1.7,24E
2,2024-08-02,LZ.1.1,24A
1,2024-08-08,MF.2,24A
1,2024-08-07,LG.1,24A
3,2024-08-15,KP.3.1.6,24C
1,2024-07-20,MK.1,24C
1,2024-07-15,MU.1,24B
1,2025-01-05,MC.2.1,24E
1,2024-08-07,KP.2.3.7,24G
10,2024-02-10,JN.1.7,24A
1,2025-01-22,KP.3.1.9,24C
1,2024-04-03,KP.4.1,24B
1,2024-07-28,MC.1,24E
2,2025-03-05,XEC.9,24F
2,2025-02-12,MV.1,24I
1,2024-08-18,KP.2.18,24B
11,2024-08-21,MC.16,24E
1,2024-08-08,MC.8.1,24E
1,2024-06-21,LZ.1,24A
1,2024-08-03,KP.3.2.1,24C
1,2024-05-07,XDK.5,recombinant
6,2024-09-10,KS.1.1.2,24A
1,2024-08-30,XES,recombinant
1,2024-08-25,MC.22,24E
1,2024-09-10,MH.1,24A
1,2024-07-14,LP.1.2,24B
6,2024-09-10,KP.1.1.1,24B
2,2024-12-01,MC.10.1.1,24E
1,2024-06-17,LF.3.1,24A
1,2024-08-12,LB.1.7.3,24A
2,2024-09-14,JN.1.16,24A
7,2024-09-12,MC.10,24E
1,2024-03-05,BA.2.86,23I
6,2024-09-15,LB.1.3,24A
2,2024-07-26,MC.28,24E
14,2024-09-16,MC.1,24E
4,2024-03-02,JN.1.32,24A
1,2024-08-03,JN.1.7.8,24A
4,2024-04-24,JN.1.16.1,24A
1,2024-09-02,LD.2,24A
1,2024-08-30,XED,recombinant
1,2024-02-14,JN.1.11,24A
3,2024-10-03,MV.1,24I
1,2024-08-31,XES,recombinant
2,2024-08-05,MV.1,24I
1,2024-09-02,KP.4.1,24B
31,2024-06-07,KP.2,24B
1,2024-11-16,NC.1,24A
7,2024-08-11,MC.24,24E
3,2025-02-27,LP.8.1.6,25A
22,2024-01-19,JN.1.8.1,24A
2,2024-03-10,JN.1.43,24A
2,2024-08-29,LG.1,24A
1,2024-05-03,LE.1.1,24A
4,2025-01-30,XEC.2.1,24F
4,2024-11-06,LB.1.3.1,24A
3,2024-12-08,MV.1,24I
4,2024-12-10,MC.34,24E
1,2024-08-20,LF.3.1,24A
1,2025-01-06,XEC.21,24F
2,2024-08-04,LW.1,24C
2,2024-11-09,XEC.2,24F
3,2024-08-10,KP.3.2.4,24C
16,2024-12-31,MC.1,24E
17,2024-08-21,KP.1.1.3,24B
12,2024-09-15,LB.1.7,24A
3,2024-09-12,KP.3.3.1,24C
11,2024-07-06,LP.1,24B
2,2024-09-15,LB.1.3.2,24A
3,2024-08-17,MC.6,24E
2,2024-05-30,KP.4.1.2,24B
14,2024-09-08,KP.1.1.3,24B
1,2024-09-04,MH.1,24A
1,2024-05-22,KP.2.16,24B
2,2024-07-12,LZ.1.1,24A
3,2024-09-05,KP.2.3.4,24G
2,2025-02-15,XEC.2.1,24F
1,2024-07-19,KP.2.3.13,24G
1,2024-09-06,XDV.1.11,24D
1,2024-08-08,JN.1.50.1,24A
1,2024-07-03,JN.1.18.3,24A
1,2024-09-04,LQ.1.2,24A
1,2024-09-06,LD.1,24A
5,2025-02-28,LF.7.7.1,24H
2,2024-01-20,XDD,recombinant
1,2024-09-02,KP.2.14.1,24B
2,2025-01-30,XEC.18,24F
8,2024-05-22,JN.1.4,24A
6,2024-07-06,KP.3.1.4,24C
1,2024-01-14,BA.5.1,22B
7,2024-09-11,LY.1,24A
1,2024-02-28,JN.1.30.1,24A
1,2024-08-28,MC.10.1,24E
1,2024-04-03,JN.1.18.3,24A
1,2024-08-06,XDV.1.7,24D
11,2024-02-15,JN.1.13.1,24A
2,2024-09-09,KP.4.1.3,24B
9,2024-10-03,MC.24,24E
1,2024-04-10,JN.1.21,24A
1,2024-08-27,JN.1.7.8,24A
4,2024-09-08,MC.23,24E
1,2025-01-10,XEC.6,24F
1,2024-09-11,LP.4,24B
2,2024-09-07,KP.3.3.1,24C
2,2024-09-07,KP.3.3.2,24C
4,2025-03-12,MC.28.1.1,24E
9,2025-01-27,XEQ,recombinant
1,2024-12-02,MC.9,24E
1,2024-05-18,KU.2,24A
10,2024-09-18,KP.3.3,24C
8,2024-07-22,MC.24,24E
1,2025-03-25,MC.28.1.1,24E
1,2024-07-18,LF.3,24A
1,2024-09-06,KP.3.2.5,24C
6,2024-01-30,JD.1.1,23A
1,2024-05-28,JN.1.16.3,24A
1,2024-09-03,ML.2,24C
1,2025-02-26,NW.1,25A
2,2024-09-06,LF.7.4,24H
14,2024-09-16,MC.13,24E
1,2025-02-23,XEC.11.1,24F
1,2024-09-20,KP.2.3.8,24G
1,2025-03-17,KP.2.28.1,24B
1,2024-10-08,LF.7.1,24H
1,2024-02-02,HK.3,23H
2,2024-09-13,MC.8.1,24E
1,2024-12-22,LF.7.1,24H
3,2024-01-19,JN.1.64,24A
2,2025-01-28,NL.2,24A
18,2024-09-10,LB.1,24A
1,2024-09-09,LG.1,24A
1,2024-09-18,LP.1.1,24B
1,2024-08-20,KP.1.1.5,24B
1,2024-04-07,XDV,recombinant
1,2024-05-31,KP.3.1.12,24C
3,2024-05-28,LZ.1.1,24A
1,2024-08-04,JN.1.39.1,24A
15,2024-02-24,JN.1.1,24A
1,2025-02-07,NY.3,25A
4,2025-01-31,XEC.9,24F
12,2024-08-03,LB.1,24A
1,2024-08-03,KP.2.3.9,24G
36,2024-02-14,JN.1.7,24A
2,2024-05-15,KP.1,24B
10,2024-01-19,JN.1.43,24A
2,2024-02-23,JN.1.68,24A
2,2024-08-10,MC.13.1,24E
1,2024-01-01,GW.5.1.1,22F
2,2024-07-22,KP.2.3.7,24G
70,2025-02-11,XEC,24F
4,2024-07-26,LB.1.8,24A
1,2024-08-07,NH.4,24B
1,2024-06-20,MG.4,24B
21,2024-07-19,KP.3.1,24C
1,2024-12-06,LF.7.7.1,24H
1,2024-08-04,XDV.1.11,24D
1,2024-08-01,KS.1,24A
1,2024-02-23,JN.1.58,24A
1,2024-08-08,LB.1.2,24A
1,2024-05-17,XDP,recombinant
1,2024-11-10,XFD,recombinant
2,2024-01-08,JN.1.28.1,24A
1,2024-08-18,MS.1,24A
7,2024-02-01,JN.1.46,24A
2,2024-10-07,KP.3.2.3,24C
1,2024-08-09,KS.1,24A
2,2024-08-11,KP.3.1.12,24C
2,2024-11-12,LP.8.1.8,25A
4,2024-07-03,KP.2.1,24B
1,2024-08-10,MC.15,24E
5,2024-09-11,KP.2.19,24B
2,2025-01-19,XEV,recombinant
6,2025-02-03,LP.8.1.4,25A
1,2024-08-15,JN.1.16.4,24A
7,2024-12-16,XEC.9,24F
1,2024-05-04,LP.2,24B
2,2024-01-29,JN.1.1.4,24A
1,2025-02-05,MC.6,24E
1,2024-08-15,KP.2.16,24B
29,2024-07-22,KP.3.1,24C
2,2024-10-23,MC.11,24E
24,2024-06-17,KP.3.1,24C
12,2024-03-20,JN.1.8.1,24A
1,2025-01-13,XEC.14,24F
1,2024-08-12,KP.4.1.2,24B
1,2025-01-16,MC.10,24E
2,2024-06-14,KQ.1,24A
14,2024-09-06,KP.1.1.3,24B
1,2025-01-13,NV.1,24C
2,2024-07-14,LB.1.8,24A
1,2024-07-07,KP.3.4,24C
3,2024-12-18,LB.1.3.1,24A
1,2024-12-30,NY.6,25A
28,2024-01-08,JN.1.2,24A
3,2024-12-01,MC.10,24E
1,2024-07-23,KP.5,24B
1,2024-07-16,JN.1.65.1,24A
1,2024-07-15,KS.1.3,24A
2,2025-02-18,LP.8.1.2,25A
17,2024-06-21,LB.1.3,24A
1,2024-07-23,KP.3.1.7,24C
6,2024-01-04,JN.3,23I
1,2024-08-07,KP.2.3.6,24G
3,2024-08-07,KP.4.1.3,24B
1,2024-08-04,KR.1.4,24A
1,2024-12-23,KP.2.19,24B
1,2024-03-17,JN.1.53.1,24A
1,2024-08-04,LB.1.2,24A
15,2024-08-03,KP.3.1,24C
1,2024-08-05,NS.1.2,24A
1,2024-07-07,MC.11,24E
2,2024-10-04,XEC.2,24F
3,2024-03-03,JN.1.4.3,24A
1,2024-01-18,JN.1.21,24A
3,2024-02-22,JN.1.38,24A
1,2024-07-29,LZ.1.1,24A
3,2024-04-12,JN.1.52,24A
1,2024-08-04,KP.2.3.13,24G
9,2024-04-30,KP.2.3,24G
1,2024-08-27,NH.4,24B
2,2024-08-05,KP.2.27,24B
1,2024-08-12,MG.3,24B
1,2025-01-27,XEC.5,24F
1,2024-01-24,JN.1.60,24A
2,2024-01-26,JN.18,23I
1,2024-09-27,MC.29,24E
3,2024-04-30,KS.1.1.2,24A
3,2024-09-12,LB.1.4,24A
1,2024-08-11,LF.9,24A
1,2024-07-20,JN.1.67.1,24A
8,2024-09-18,LB.1.3.2,24A
2,2024-09-09,KP.2.16,24B
2,2024-10-24,KP.3.3.8,24C
2,2025-02-24,MC.24,24E
1,2025-03-13,KP.1.1,24B
